prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.29243946075439453,14.05867862701416,1745993962.868084,1745993977.219205
543,332,0.23095059394836426,19.295636653900146,1745993964.8676903,1745993984.3942783
550,286,0.2777583599090576,16.62190270423889,1745993966.8683572,1745993983.7680204
499,270,0.21726560592651367,15.620599031448364,1745993968.8686554,1745993984.7065208
1341,240,0.490215539932251,13.745103597640991,1745993970.8678975,1745993985.103218
765,125,0.326585054397583,7.216132402420044,1745993972.8683653,1745993980.411086
981,181,0.3813002109527588,10.05786943435669,1745993974.8685489,1745993985.3077202
968,244,0.35901355743408203,12.993310928344727,1745993976.8685064,1745993990.2208323
673,51,0.23009514808654785,2.6111562252044678,1745993978.8679295,1745993981.7091823
311,475,0.19385981559753418,26.079829931259155,1745993980.8678968,1745994007.1415882
1209,77,0.44157886505126953,3.8673436641693115,1745993982.8681548,1745993987.1770785
341,136,0.17984342575073242,7.410188436508179,1745993984.8678837,1745993992.457917
517,250,0.2503671646118164,13.601588726043701,1745993986.8680212,1745994000.7199805
477,262,0.14635658264160156,13.490238428115845,1745993988.8683283,1745994002.504925
1056,162,0.4172968864440918,8.765047788619995,1745993990.8686292,1745994000.0509756
222,310,0.14373040199279785,17.26402521133423,1745993992.8686237,1745994010.2763808
708,108,0.3205597400665283,5.655663967132568,1745993994.867808,1745994000.844033
763,137,0.305558443069458,7.061567068099976,1745993996.8676798,1745994004.2348065
818,460,0.36757373809814453,26.863282203674316,1745993998.8701148,1745994026.1009722
875,247,0.4179835319519043,14.260352373123169,1745994000.8677437,1745994015.5460808
348,40,0.16666531562805176,2.0545170307159424,1745994002.8682234,1745994005.089407
190,130,0.14365863800048828,7.349517107009888,1745994004.8683267,1745994012.3615036
1071,297,0.4216430187225342,16.28401207923889,1745994006.8684201,1745994023.5740762
1184,327,0.41971659660339355,19.073508262634277,1745994008.867567,1745994028.3607929
377,30,0.16850924491882324,1.5870990753173828,1745994010.8674936,1745994012.623103
924,222,0.33463096618652344,12.951844692230225,1745994012.8683314,1745994026.1548092
826,173,0.35675835609436035,9.876377582550049,1745994014.8678071,1745994025.1009443
696,158,0.32201480865478516,8.911153793334961,1745994016.869235,1745994026.1024053
717,276,0.30611515045166016,15.261126518249512,1745994018.8679364,1745994034.4351792
507,246,0.23755788803100586,13.725499391555786,1745994020.8674664,1745994034.8305256
816,321,0.3370671272277832,17.474262952804565,1745994022.8674858,1745994040.678817
351,134,0.17542266845703125,7.15460991859436,1745994024.868763,1745994032.1987967
340,84,0.19549798965454102,4.937255620956421,1745994026.8682125,1745994032.0009675
593,231,0.2872798442840576,12.963022947311401,1745994028.8677065,1745994042.1180112
982,186,0.3950817584991455,10.238269805908203,1745994030.8687692,1745994041.502122
1214,416,0.471724271774292,22.138376712799072,1745994032.8682837,1745994055.4783854
899,434,0.3368549346923828,24.91053795814514,1745994034.868008,1745994060.115402
450,272,0.23996448516845703,14.158578634262085,1745994036.8679187,1745994051.2664633
535,250,0.2020275592803955,14.565804958343506,1745994038.8685322,1745994053.6363661
898,250,0.21013164520263672,13.184447765350342,1745994040.8683782,1745994054.2629583
633,120,0.2887120246887207,7.067193508148193,1745994042.8677952,1745994050.2237027
686,95,0.2899918556213379,5.534143686294556,1745994044.8679054,1745994050.6920424
1000,146,0.39565563201904297,8.440255641937256,1745994046.869507,1745994055.7054203
487,9,0.24749994277954102,0.4852330684661865,1745994048.8678808,1745994049.6006155
782,253,0.30552196502685547,14.197513341903687,1745994050.8679035,1745994065.3709407
558,43,0.2449181079864502,2.3326494693756104,1745994052.867904,1745994055.4454732
488,133,0.24797463417053223,7.149408340454102,1745994054.8683577,1745994062.265742
926,433,0.3691403865814209,23.757995128631592,1745994056.868356,1745994080.995493
780,350,0.3105967044830322,20.74914240837097,1745994058.8682876,1745994079.9280279
920,298,0.3461449146270752,17.366877555847168,1745994060.8676984,1745994078.5807219
