prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
75.0,20.0,0.11530518531799316,0.987433671951294,19,1,1745998991.8246899,1745998992.9274302
75.0,20.0,0.09044861793518066,0.9987406730651855,36,1,1745999021.2100606,1745999022.2992592
75.0,20.0,0.1116342544555664,1.0803430080413818,53,1,1745999051.1579626,1745999052.3499413
75.0,20.0,0.08957672119140625,1.0028345584869385,120,1,1745998981.2338042,1745998982.3262167
75.0,20.0,0.11503744125366211,0.9837832450866699,137,1,1745999011.1826508,1745999012.2814722
75.0,20.0,0.1613912582397461,1.0951862335205078,154,1,1745999041.2280931,1745999042.4846723
75.0,20.0,0.09324502944946289,0.961374044418335,221,1,1745998971.2060034,1745998972.2606242
75.0,20.0,0.0903925895690918,1.0801663398742676,238,1,1745999001.2528126,1745999002.4233727
75.0,20.0,0.1056058406829834,0.9867639541625977,255,1,1745999031.1966884,1745999032.28906
75.0,20.0,0.0718224048614502,0.9510726928710938,322,1,1745998961.1710641,1745998962.1939604
