prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
76.0,20.0,0.1038510799407959,0.9928305149078369,2803,1,1746001221.7290337,1746001222.8257165
76.0,20.0,0.11117720603942871,1.1964147090911865,2804,1,1746001240.7364476,1746001242.044041
76.0,20.0,0.09566664695739746,0.9915797710418701,2805,1,1746001259.70094,1746001260.788188
76.0,20.0,0.1932084560394287,1.1963963508605957,2806,1,1746001278.655514,1746001280.04512
76.0,20.0,0.12780237197875977,0.975182294845581,2807,1,1746001297.7444105,1746001298.8473966
76.0,20.0,0.07217288017272949,0.9223639965057373,2819,1,1746001205.6770873,1746001206.6716251
76.0,20.0,0.13290858268737793,1.1262099742889404,2820,1,1746001224.742063,1746001226.001183
76.0,20.0,0.09081816673278809,1.0164847373962402,2821,1,1746001243.749407,1746001244.8567114
76.0,20.0,0.11274909973144531,1.1116058826446533,2822,1,1746001262.7147477,1746001263.9391043
76.0,20.0,0.07857966423034668,1.0026404857635498,2823,1,1746001281.668689,1746001282.7499104
76.0,20.0,0.08867526054382324,0.994783878326416,2824,1,1746001300.6574447,1746001301.7409053
76.0,20.0,0.07243633270263672,0.9450674057006836,2836,1,1746001208.687408,1746001209.704913
76.0,20.0,0.07346987724304199,0.99057936668396,2837,1,1746001227.6519716,1746001228.716022
76.0,20.0,0.11687159538269043,1.1887753009796143,2838,1,1746001246.6616297,1746001247.967278
76.0,20.0,0.10658597946166992,0.9908144474029541,2839,1,1746001265.7119699,1746001266.8093722
76.0,20.0,0.08401274681091309,1.173445463180542,2840,1,1746001284.678719,1746001285.9361784
76.0,20.0,0.07262158393859863,0.9231734275817871,2853,1,1746001211.6979847,1746001212.6937807
76.0,20.0,0.09830689430236816,1.1946847438812256,2854,1,1746001230.661157,1746001231.9541497
76.0,20.0,0.09143400192260742,1.0078504085540771,2855,1,1746001249.6713433,1746001250.7706294
76.0,20.0,0.11072826385498047,1.1121461391448975,2856,1,1746001268.7210152,1746001269.943891
76.0,20.0,0.11092257499694824,1.0024733543395996,2857,1,1746001287.688471,1746001288.8018684
76.0,20.0,0.11589550971984863,0.9708178043365479,2870,1,1746001214.7072763,1746001215.7939909
76.0,20.0,0.14464259147644043,0.9923064708709717,2871,1,1746001233.7066524,1746001234.8436031
76.0,20.0,0.1234431266784668,1.1051499843597412,2872,1,1746001252.6799629,1746001253.908558
76.0,20.0,0.10014629364013672,0.9739177227020264,2873,1,1746001271.7299197,1746001272.8039846
76.0,20.0,0.117218017578125,1.1812801361083984,2874,1,1746001290.6977766,1746001291.9962761
76.0,20.0,0.08026480674743652,0.9811766147613525,2887,1,1746001217.7162168,1746001218.777659
76.0,20.0,0.11283993721008301,1.0522840023040771,2888,1,1746001236.7182715,1746001237.8833966
76.0,20.0,0.07818245887756348,0.9916141033172607,2889,1,1746001255.6888783,1746001256.7586763
76.0,20.0,0.15066742897033691,1.1058037281036377,2890,1,1746001274.7411916,1746001275.9976642
76.0,20.0,0.1192924976348877,0.9858458042144775,2891,1,1746001293.707946,1746001294.8130856
76.0,20.0,0.09512114524841309,1.0755362510681152,2904,1,1746001220.7257645,1746001221.8964236
76.0,20.0,0.10738420486450195,0.9926221370697021,2905,1,1746001239.7315338,1746001240.831542
76.0,20.0,0.11749649047851562,1.1061513423919678,2906,1,1746001258.6975915,1746001259.9212406
