prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
76.0,20.0,0.09794259071350098,1.1910245418548584,4403,1,1746002716.3299975,1746002717.618966
76.0,20.0,0.11379766464233398,0.9657278060913086,4404,1,1746002728.9784365,1746002730.0579634
76.0,20.0,0.08388161659240723,0.9570801258087158,4405,1,1746002741.5866907,1746002742.627654
76.0,20.0,0.07730555534362793,0.9732234477996826,4406,1,1746002754.3324294,1746002755.3829594
76.0,20.0,0.11013579368591309,1.2603864669799805,4407,1,1746002766.979434,1746002768.3499575
76.0,20.0,0.1343402862548828,1.215963363647461,4408,1,1746002779.631687,1746002780.9819925
76.0,20.0,0.0854482650756836,0.9816670417785645,4409,1,1746002792.283256,1746002793.350373
76.0,20.0,0.1426990032196045,1.1010596752166748,4419,1,1746002705.5927818,1746002706.8365417
76.0,20.0,0.10511016845703125,0.9596743583679199,4420,1,1746002718.2404637,1746002719.3052492
76.0,20.0,0.10454535484313965,0.9633884429931641,4421,1,1746002730.988065,1746002732.056
76.0,20.0,0.12338495254516602,0.9658057689666748,4422,1,1746002743.595979,1746002744.685171
76.0,20.0,0.11619377136230469,0.9627079963684082,4423,1,1746002756.245905,1746002757.3248076
76.0,20.0,0.11161184310913086,1.088231086730957,4424,1,1746002768.9908025,1746002770.190647
76.0,20.0,0.08642911911010742,0.9983422756195068,4425,1,1746002781.6429496,1746002782.7277231
76.0,20.0,0.0914468765258789,1.1513962745666504,4426,1,1746002794.2916286,1746002795.534473
76.0,20.0,0.08000302314758301,1.2062993049621582,4436,1,1746002707.598762,1746002708.8850656
76.0,20.0,0.12537622451782227,0.969871997833252,4437,1,1746002720.2478735,1746002721.3431227
76.0,20.0,0.11968803405761719,0.971750020980835,4438,1,1746002732.9953623,1746002734.086801
76.0,20.0,0.10144543647766113,0.9727890491485596,4439,1,1746002745.6028516,1746002746.677087
76.0,20.0,0.08433675765991211,0.9720394611358643,4440,1,1746002758.251431,1746002759.3078084
76.0,20.0,0.09360647201538086,1.1462671756744385,4441,1,1746002770.9981024,1746002772.2379773
76.0,20.0,0.08865499496459961,0.9715876579284668,4442,1,1746002783.6517131,1746002784.7119572
76.0,20.0,0.07124686241149902,1.1451473236083984,4443,1,1746002796.30648,1746002797.5228755
76.0,20.0,0.08733701705932617,0.9884345531463623,4453,1,1746002709.6062367,1746002710.6820097
76.0,20.0,0.12444519996643066,1.1019134521484375,4454,1,1746002722.254503,1746002723.4808626
76.0,20.0,0.08798050880432129,0.9597134590148926,4455,1,1746002734.963924,1746002736.011619
76.0,20.0,0.0943753719329834,1.023052453994751,4456,1,1746002747.609813,1746002748.727242
76.0,20.0,0.08226752281188965,1.0835461616516113,4457,1,1746002760.2575493,1746002761.4233646
76.0,20.0,0.0899057388305664,0.9685399532318115,4458,1,1746002772.903171,1746002773.9616187
76.0,20.0,0.10438752174377441,1.1488006114959717,4459,1,1746002785.6593914,1746002786.912581
76.0,20.0,0.08454322814941406,0.9586563110351562,4460,1,1746002798.3133652,1746002799.3565657
76.0,20.0,0.09291553497314453,0.9779219627380371,4470,1,1746002711.6129546,1746002712.6837938
76.0,20.0,0.11009955406188965,1.2026355266571045,4471,1,1746002724.261805,1746002725.5745418
76.0,20.0,0.08297872543334961,0.9800820350646973,4472,1,1746002736.970627,1746002738.0336888
76.0,20.0,0.1023721694946289,1.1429083347320557,4473,1,1746002749.6162345,1746002750.8615165
76.0,20.0,0.1056523323059082,1.2151899337768555,4474,1,1746002762.2640028,1746002763.5848465
76.0,20.0,0.11858129501342773,0.9704663753509521,4475,1,1746002774.9135396,1746002776.0025883
76.0,20.0,0.09913182258605957,1.2373754978179932,4476,1,1746002787.665154,1746002789.0016627
76.0,20.0,0.11707043647766113,0.9491384029388428,4477,1,1746002800.3197012,1746002801.3859115
76.0,20.0,0.13887619972229004,1.1001620292663574,4487,1,1746002713.6201954,1746002714.859235
76.0,20.0,0.11038398742675781,0.9671463966369629,4488,1,1746002726.2688315,1746002727.3463628
76.0,20.0,0.08513426780700684,0.9874489307403564,4489,1,1746002738.9783776,1746002740.0509624
76.0,20.0,0.09392523765563965,0.9689230918884277,4490,1,1746002751.6229904,1746002752.6858401
76.0,20.0,0.07712721824645996,1.0814526081085205,4491,1,1746002764.771525,1746002765.930106
76.0,20.0,0.08405780792236328,1.091421127319336,4492,1,1746002776.9209793,1746002778.0964596
76.0,20.0,0.11069154739379883,0.9666173458099365,4493,1,1746002789.5742416,1746002790.6515515
76.0,20.0,0.08386373519897461,1.1594552993774414,4494,1,1746002802.3268394,1746002803.5701602
76.0,20.0,0.15647006034851074,1.1636416912078857,4504,1,1746002715.6269882,1746002716.9471014
76.0,20.0,0.09561419486999512,0.9740362167358398,4505,1,1746002728.2759597,1746002729.3456116
76.0,20.0,0.11919403076171875,0.9776933193206787,4506,1,1746002740.985025,1746002742.0819137
76.0,20.0,0.11540007591247559,0.9736456871032715,4507,1,1746002753.6297767,1746002754.7188237
76.0,20.0,0.08719491958618164,1.1458513736724854,4508,1,1746002766.2766562,1746002767.5097039
76.0,20.0,0.11351943016052246,1.2538926601409912,4509,1,1746002778.9291465,1746002780.2965603
76.0,20.0,0.1016387939453125,0.9958693981170654,4510,1,1746002791.58136,1746002792.6788695
76.0,20.0,0.07961773872375488,1.2043752670288086,4520,1,1746002704.990667,1746002706.2746613
76.0,20.0,0.09221601486206055,0.9690244197845459,4521,1,1746002717.6382635,1746002718.6995049
76.0,20.0,0.07651281356811523,0.9834415912628174,4522,1,1746002730.285783,1746002731.3457396
76.0,20.0,0.10496711730957031,0.9817321300506592,4523,1,1746002742.9939427,1746002744.0806427
76.0,20.0,0.09695196151733398,0.9783992767333984,4524,1,1746002755.6442766,1746002756.7196286
76.0,20.0,0.12394094467163086,0.9791913032531738,4525,1,1746002768.2848687,1746002769.3880022
76.0,20.0,0.12932157516479492,0.9851603507995605,4526,1,1746002780.9364278,1746002782.0509107
76.0,20.0,0.11401748657226562,1.2005581855773926,4527,1,1746002793.5895998,1746002794.9041772
76.0,20.0,0.1067037582397461,0.9680027961730957,4537,1,1746002706.996752,1746002708.0714595
76.0,20.0,0.08774876594543457,1.1245603561401367,4538,1,1746002719.6453674,1746002720.8576787
76.0,20.0,0.11497783660888672,1.1422958374023438,4539,1,1746002732.2929227,1746002733.5501976
76.0,20.0,0.10638284683227539,1.0820276737213135,4540,1,1746002745.000595,1746002746.1890068
76.0,20.0,0.0870506763458252,1.0834684371948242,4541,1,1746002757.6497104,1746002758.8202314
76.0,20.0,0.10140872001647949,0.9711151123046875,4542,1,1746002770.293966,1746002771.366491
76.0,20.0,0.08320045471191406,1.2215194702148438,4543,1,1746002782.9478183,1746002784.2525392
76.0,20.0,0.07711243629455566,0.9903547763824463,4544,1,1746002795.5997534,1746002796.6672215
76.0,20.0,0.0791785717010498,0.991614818572998,4554,1,1746002708.903623,1746002709.9744174
76.0,20.0,0.11672449111938477,1.2078971862792969,4555,1,1746002721.6524146,1746002722.9770381
76.0,20.0,0.12102699279785156,0.9715597629547119,4556,1,1746002734.2616348,1746002735.3542228
76.0,20.0,0.11330795288085938,1.2041635513305664,4557,1,1746002746.9076216,1746002748.225094
76.0,20.0,0.10954141616821289,1.1440236568450928,4558,1,1746002759.656663,1746002760.9102292
76.0,20.0,0.12325215339660645,0.9833188056945801,4559,1,1746002772.3015525,1746002773.408125
76.0,20.0,0.12129688262939453,1.146557092666626,4560,1,1746002784.9572594,1746002786.2251148
76.0,20.0,0.12688302993774414,0.971811056137085,4561,1,1746002797.6110196,1746002798.7097147
76.0,20.0,0.08507156372070312,1.069483757019043,4571,1,1746002710.9106622,1746002712.0652184
76.0,20.0,0.12755227088928223,0.9636240005493164,4572,1,1746002723.6596541,1746002724.7508318
76.0,20.0,0.11074042320251465,1.1284964084625244,4573,1,1746002736.267973,1746002737.5072112
