prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.3201169967651367,17.305294275283813,1745997648.921855,1745997666.5472677
543,332,0.2254476547241211,20.2033371925354,1745997649.6684232,1745997670.097209
550,286,0.24256014823913574,17.259883880615234,1745997650.4140947,1745997667.91654
499,270,0.265247106552124,17.30722141265869,1745997651.1609275,1745997668.7333968
1341,240,0.5250346660614014,14.744369983673096,1745997651.9072354,1745997667.1766415
765,125,0.09951567649841309,7.3796751499176025,1745997652.6534922,1745997660.132687
981,181,0.38947606086730957,10.96663761138916,1745997653.3995023,1745997664.7556174
968,244,0.3834965229034424,14.657082557678223,1745997654.1460435,1745997669.1866243
673,51,0.09564733505249023,3.077866315841675,1745997654.8918529,1745997658.0653698
311,475,0.17902922630310059,30.012333631515503,1745997655.6386125,1745997685.8299766
1209,77,0.48354315757751465,4.613115310668945,1745997656.3846233,1745997661.4812834
341,147,0.19695329666137695,8.735096454620361,1745997657.130618,1745997666.0626698
517,250,0.23116827011108398,14.951733350753784,1745997657.8771865,1745997673.060089
477,246,0.22912168502807617,15.142239809036255,1745997658.6234045,1745997673.9947674
1056,162,0.4671809673309326,9.89422869682312,1745997659.3695433,1745997669.7309544
222,310,0.11750245094299316,19.084861755371094,1745997660.1157906,1745997679.3181562
708,108,0.1292555332183838,6.446589231491089,1745997660.8628304,1745997667.4386766
763,137,0.30921101570129395,8.441199541091919,1745997661.6086993,1745997670.359111
818,460,0.3665492534637451,28.840909481048584,1745997662.3545475,1745997691.5620077
875,247,0.366532564163208,15.159576892852783,1745997663.1016161,1745997678.6277275
348,42,0.2031879425048828,2.5465619564056396,1745997663.8496091,1745997666.5993605
190,130,0.1643671989440918,7.830448150634766,1745997664.593257,1745997672.5880735
1071,297,0.4539299011230469,18.099955081939697,1745997665.3396862,1745997683.8935733
1184,327,0.42395997047424316,21.66385054588318,1745997666.0854409,1745997688.1732557
377,30,0.11015200614929199,1.5579116344451904,1745997666.8327572,1745997668.5008228
924,222,0.4122629165649414,13.31826376914978,1745997667.5786386,1745997681.3091667
826,173,0.35225343704223633,10.42911171913147,1745997668.3245835,1745997679.10595
696,158,0.33078694343566895,9.540958166122437,1745997669.071027,1745997678.942774
717,276,0.3441345691680908,16.543468236923218,1745997669.8170185,1745997686.7046235
507,246,0.23964715003967285,16.504074096679688,1745997670.5637662,1745997687.3074894
816,321,0.3710803985595703,20.295741081237793,1745997671.3095143,1745997691.976337
351,134,0.10347127914428711,8.117177963256836,1745997672.05612,1745997680.2767725
340,84,0.09339094161987305,4.798823833465576,1745997672.8019583,1745997677.6941748
593,231,0.2544093132019043,15.925764560699463,1745997673.5488217,1745997689.7289972
982,186,0.41390085220336914,11.249468088150024,1745997674.2952793,1745997685.9586496
1214,416,0.43367934226989746,31.979783535003662,1745997675.0416856,1745997707.4551497
899,434,0.3804597854614258,33.32724928855896,1745997675.7876337,1745997709.495344
450,272,0.24769139289855957,17.855592250823975,1745997676.5339844,1745997694.6372693
535,247,0.11344194412231445,18.33795714378357,1745997677.2796953,1745997695.7310956
898,250,0.35472702980041504,16.606125116348267,1745997678.026674,1745997694.9875271
633,120,0.270751953125,7.182384014129639,1745997678.7726614,1745997686.2257986
686,101,0.10469174385070801,7.741576671600342,1745997679.5216985,1745997687.3679688
1000,146,0.12425398826599121,9.508139371871948,1745997680.2659066,1745997689.8983262
487,9,0.09356451034545898,0.4337763786315918,1745997681.0114934,1745997681.5388365
782,253,0.313399076461792,20.925950288772583,1745997681.7578363,1745997702.9971871
558,45,0.2974073886871338,2.5936357975006104,1745997682.5046854,1745997685.3957305
488,133,0.3193979263305664,9.229309320449829,1745997683.2513313,1745997692.8000405
926,433,0.3686864376068115,37.5025372505188,1745997683.9993305,1745997721.870556
780,350,0.5205929279327393,28.79987382888794,1745997684.742739,1745997714.0632064
920,298,0.4105665683746338,22.36072015762329,1745997685.48897,1745997708.260258
614,281,0.26854681968688965,22.814337015151978,1745997686.2353392,1745997709.3182254
