prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.1867063045501709,28.619654417037964,1745998295.5320778,1745998324.3384397
543,332,0.17594337463378906,35.788485288619995,1745998296.0322185,1745998331.9966497
550,286,0.24809861183166504,31.187139987945557,1745998296.5324488,1745998327.967689
499,270,0.22487449645996094,29.625500679016113,1745998297.0318966,1745998326.8822722
1341,240,0.5277061462402344,27.20695471763611,1745998297.5317032,1745998325.2663653
765,125,0.11527419090270996,17.74659562110901,1745998298.031879,1745998315.8937502
981,181,0.19068408012390137,21.29487371444702,1745998298.5318792,1745998320.017438
968,244,0.2665863037109375,28.725095748901367,1745998299.0334728,1745998328.025157
673,51,0.26326727867126465,7.190760135650635,1745998299.5318975,1745998306.9859288
311,475,0.13767433166503906,54.68586754798889,1745998300.032463,1745998354.8560057
1209,77,0.4711325168609619,13.02706503868103,1745998300.5321238,1745998314.0303228
341,173,0.13556861877441406,22.05229115486145,1745998301.032074,1745998323.2199345
517,250,0.5384807586669922,28.349790573120117,1745998301.5317304,1745998330.4200037
477,262,0.2077326774597168,30.740666389465332,1745998302.0324843,1745998332.9808848
1056,162,0.43840956687927246,20.02755117416382,1745998302.5318353,1745998322.9977975
222,310,0.3472752571105957,35.90712642669678,1745998303.031795,1745998339.2861984
708,108,0.3816056251525879,14.63074254989624,1745998303.5320084,1745998318.544357
763,137,0.3172574043273926,17.002134323120117,1745998304.0317416,1745998321.3511348
818,460,1.0444624423980713,51.544397830963135,1745998304.5319517,1745998357.1208136
875,247,0.6708908081054688,28.3177330493927,1745998305.0324752,1745998334.0211003
348,42,0.5332746505737305,7.840940237045288,1745998305.5328386,1745998313.9070542
190,130,0.32041192054748535,14.913298606872559,1745998306.032359,1745998321.2660706
1071,297,0.4487745761871338,33.399996757507324,1745998306.5319514,1745998340.3807237
1184,327,0.6546411514282227,36.76877474784851,1745998307.0316882,1745998344.455105
377,30,0.31700706481933594,5.873810529708862,1745998307.5325696,1745998313.7233894
924,222,0.1934340000152588,22.641971588134766,1745998308.0316455,1745998330.8670526
826,173,0.3945920467376709,17.840474128723145,1745998308.5322766,1745998326.7673442
696,158,1.0506322383880615,16.51805067062378,1745998309.0324347,1745998326.6011188
717,276,1.2902166843414307,28.681190729141235,1745998309.531859,1745998339.5032682
507,246,0.5373759269714355,26.130412101745605,1745998310.0323665,1745998336.700156
816,321,1.3496246337890625,32.24088430404663,1745998310.5321703,1745998344.1226804
351,134,0.37253689765930176,13.595952272415161,1745998311.0318005,1745998325.0002916
340,84,0.1806941032409668,8.76222562789917,1745998311.5323396,1745998320.4752605
593,231,2.24617075920105,23.17917490005493,1745998312.037517,1745998337.4628642
982,186,0.2729685306549072,18.586039543151855,1745998312.5319142,1745998331.3909233
1214,416,7.430309772491455,44.613107681274414,1745998313.0323145,1745998365.0757332
899,434,7.556198835372925,46.47728991508484,1745998313.5324893,1745998367.5659792
450,272,0.23683643341064453,28.16739583015442,1745998314.0333817,1745998342.4376154
535,250,7.66796350479126,25.443835258483887,1745998314.5318139,1745998347.643613
898,250,4.189785718917847,26.981659173965454,1745998315.0327225,1745998346.204169
633,120,6.331063508987427,12.414758205413818,1745998315.5318854,1745998334.277708
686,101,12.59403920173645,12.49069356918335,1745998316.0321405,1745998341.1168745
1000,146,5.6288862228393555,15.421605825424194,1745998316.532032,1745998337.5825257
487,9,14.451103448867798,2.0911734104156494,1745998317.0317912,1745998333.5740693
782,253,8.962313890457153,27.402318477630615,1745998317.5325942,1745998353.897229
558,39,15.19433045387268,4.679752349853516,1745998318.0323396,1745998337.9064233
488,72,9.220454692840576,7.871862173080444,1745998318.5319579,1745998335.6242764
926,433,15.356363296508789,46.26413893699646,1745998319.0326655,1745998380.653169
780,350,16.974766969680786,37.27216029167175,1745998319.5317392,1745998373.7786674
920,298,11.735926628112793,32.5186083316803,1745998320.0326736,1745998364.2872093
614,281,13.474682807922363,30.28165555000305,1745998320.5319977,1745998364.288338
1204,112,18.336694955825806,10.431537389755249,1745998321.0321848,1745998349.8004189
889,195,19.92530655860901,19.225852489471436,1745998321.5335882,1745998360.6847482
578,272,13.195284843444824,28.92965841293335,1745998322.0321543,1745998364.1570992
738,327,14.552261114120483,34.62876224517822,1745998322.531727,1745998371.7127516
997,289,23.012305974960327,31.498614072799683,1745998323.0316253,1745998377.5425467
879,381,25.561307668685913,41.951568603515625,1745998323.5318902,1745998391.0447674
844,326,15.73054051399231,35.40132141113281,1745998324.0322335,1745998375.164097
775,193,17.44413924217224,20.06139898300171,1745998324.5322533,1745998362.0377934
1596,223,30.720000505447388,25.721181869506836,1745998325.032201,1745998381.4733856
895,261,18.350932836532593,26.851200103759766,1745998325.5324426,1745998370.7345765
1172,302,32.26926040649414,34.022093534469604,1745998326.032101,1745998392.3234556
1218,32,21.80035901069641,2.450425148010254,1745998326.5375435,1745998350.788329
739,386,33.45558261871338,43.10721039772034,1745998327.0324552,1745998403.5952501
810,318,25.96892237663269,34.20607590675354,1745998327.5320647,1745998387.707065
1556,51,35.8089861869812,6.22672176361084,1745998328.032248,1745998370.067957
602,150,24.968944549560547,15.987632036209106,1745998328.5324082,1745998369.488987
778,206,38.87164855003357,20.696364164352417,1745998329.0320044,1745998388.6000185
742,254,25.657014846801758,27.948632955551147,1745998329.532326,1745998383.1379752
1443,189,41.09593749046326,19.091941595077515,1745998330.031859,1745998390.219739
541,294,41.786619424819946,31.275919198989868,1745998330.5326183,1745998403.5951595
857,131,28.997401237487793,12.556066513061523,1745998331.0325158,1745998372.5860019
1024,175,42.98436713218689,19.29975438117981,1745998331.532165,1745998393.816288
1404,366,31.139079093933105,37.96132683753967,1745998332.032817,1745998401.133224
1152,67,45.42280340194702,6.354745864868164,1745998332.5322642,1745998384.3098156
407,47,32.49337124824524,3.896672487258911,1745998333.0322068,1745998369.422252
327,10,33.250192403793335,0.597193717956543,1745998333.5319011,1745998367.3792892
1402,177,48.69089722633362,18.079858779907227,1745998334.0322056,1745998400.8029628
1624,266,37.78764867782593,27.768524408340454,1745998334.532576,1745998400.088751
516,12,54.99231004714966,1.3903923034667969,1745998335.0318654,1745998391.4145682
1150,276,38.6272246837616,28.751996517181396,1745998335.5322523,1745998402.911475
1016,246,55.380314111709595,24.495360851287842,1745998336.0326798,1745998415.908356
871,328,57.217042446136475,32.484708070755005,1745998336.531741,1745998426.2334929
1003,238,38.535656213760376,22.952295780181885,1745998337.0328422,1745998398.520796
760,206,59.195197105407715,19.71978497505188,1745998337.5320587,1745998416.447042
1159,508,42.85531806945801,53.62789487838745,1745998338.0360093,1745998434.5192235
505,107,43.0705406665802,10.688566207885742,1745998338.5316463,1745998392.290754
440,185,63.39418005943298,16.5740385055542,1745998339.0322104,1745998419.0004299
835,271,44.912442207336426,27.088512182235718,1745998339.5325735,1745998411.5335288
1182,284,64.1154773235321,27.813081741333008,1745998340.031945,1745998431.9605055
1641,305,48.994720220565796,31.4977126121521,1745998340.5324938,1745998421.0249286
1344,346,66.0178656578064,34.61809229850769,1745998341.032699,1745998441.6686585
760,318,71.6847631931305,35.27094221115112,1745998341.532394,1745998448.4881005
839,275,50.759801626205444,26.883962869644165,1745998342.031778,1745998419.675544
1152,232,54.60744833946228,24.501813411712646,1745998342.5319352,1745998421.6411984
831,129,74.45235252380371,13.82980990409851,1745998343.032474,1745998431.314639
858,8,77.03203177452087,0.4446890354156494,1745998343.531884,1745998421.008606
1158,266,57.554219484329224,28.197590589523315,1745998344.0325658,1745998429.7843778
505,116,80.32514452934265,13.967851161956787,1745998344.532103,1745998438.8251
1120,51,59.50293302536011,5.456588268280029,1745998345.0320268,1745998409.9915497
634,115,79.32317900657654,13.347449779510498,1745998345.5327392,1745998438.2033691
634,83,59.89469385147095,7.346307277679443,1745998346.0321875,1745998413.2731903
1368,443,79.01842856407166,47.03978490829468,1745998346.5319443,1745998472.5901594
1133,215,62.11863970756531,21.645582914352417,1745998347.0328999,1745998430.7971237
1222,319,79.62712907791138,34.99429130554199,1745998347.532287,1745998462.1537094
1013,282,65.64112854003906,29.87415385246277,1745998348.032048,1745998443.547332
1326,189,79.75910520553589,20.757261514663696,1745998348.5320578,1745998449.0484254
1110,220,69.42089772224426,23.7861328125,1745998349.0325072,1745998442.2395394
864,293,71.35604405403137,31.640915393829346,1745998349.5328507,1745998452.5298114
1086,248,82.42186713218689,27.85983920097351,1745998350.0322495,1745998460.3139572
1298,307,70.97221565246582,32.57309436798096,1745998350.53185,1745998454.077162
1267,417,81.996746301651,44.21683597564697,1745998351.0315728,1745998477.2451563
1176,210,70.55742120742798,23.328532695770264,1745998351.5340145,1745998445.4199693
974,193,81.94263005256653,21.495404720306396,1745998352.0318294,1745998455.4698656
1822,344,70.35171747207642,35.2640860080719,1745998352.534613,1745998458.1504185
1218,327,80.94245219230652,33.665427446365356,1745998353.032622,1745998467.640503
