prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
658,275,0.05217909812927246,7.679459810256958,1746767216.772275,1746767224.5039144
512,332,0.0489041805267334,8.929728984832764,1746767216.7974942,1746767225.7761278
517,265,0.04439902305603027,7.479696989059448,1746767216.8229196,1746767224.3470159
483,270,0.040254831314086914,7.61598801612854,1746767216.8477674,1746767224.5040104
1309,240,0.037139892578125,6.899428129196167,1746767216.8724082,1746767223.8089764
742,125,0.03197145462036133,3.1296451091766357,1746767216.897931,1746767220.059548
947,181,0.0408780574798584,4.928895950317383,1746767216.9223075,1746767221.8920817
973,244,0.051381587982177734,6.991175651550293,1746767216.9479778,1746767223.9905353
646,51,0.04876565933227539,1.1096324920654297,1746767216.9730988,1746767218.1314971
267,475,0.04291987419128418,11.690213918685913,1746767216.9974213,1746767228.7305553
1179,77,0.04314470291137695,1.8066847324371338,1746767217.0224085,1746767218.8722382
306,234,0.037805795669555664,6.724045753479004,1746767217.0471952,1746767223.809047
482,250,0.03267192840576172,7.067909240722656,1746767217.0724232,1746767224.1730046
448,262,0.0428309440612793,7.506626129150391,1746767217.0977657,1746767224.647223
1029,162,0.04268240928649902,4.42520546913147,1746767217.122304,1746767221.590192
199,310,0.037340402603149414,8.46381163597107,1746767217.1473324,1746767225.6484847
680,108,0.04438161849975586,2.76546311378479,1746767217.173039,1746767219.982884
731,137,0.04144430160522461,3.6383450031280518,1746767217.1985586,1746767220.8783484
779,460,0.034002065658569336,11.404797554016113,1746767217.2230985,1746767228.6618986
845,247,0.04546713829040527,7.053614139556885,1746767217.2478492,1746767224.346931
323,53,0.0395963191986084,1.2704887390136719,1746767217.2727368,1746767218.582822
165,130,0.034934043884277344,3.471346855163574,1746767217.2970934,1746767220.8033748
1041,297,0.04076027870178223,8.195108652114868,1746767217.322793,1746767225.5586622
1128,327,0.04895281791687012,8.835673093795776,1746767217.3474011,1746767226.2320273
344,30,0.04301810264587402,0.6967895030975342,1746767217.3723373,1746767218.1121457
899,222,0.04260373115539551,6.550827264785767,1746767217.3970613,1746767223.9904928
802,173,0.042052507400512695,4.843263387680054,1746767217.4223943,1746767222.3077104
647,158,0.0384974479675293,4.405768394470215,1746767217.4477718,1746767221.892038
689,276,0.03746342658996582,7.798879861831665,1746767217.4720948,1746767225.3084383
473,246,0.0512080192565918,7.097950458526611,1746767217.4979832,1746767224.647142
707,321,0.057917118072509766,8.694356918334961,1746767217.5231028,1746767226.2753775
326,134,0.051663875579833984,3.7195568084716797,1746767217.5504963,1746767221.3217175
312,84,0.04689788818359375,2.1946072578430176,1746767217.5726447,1746767219.81415
570,231,0.045598745346069336,6.704258918762207,1746767217.5972495,1746767224.3471072
960,186,0.04471611976623535,5.499676942825317,1746767217.6232514,1746767223.167645
1188,416,0.0526273250579834,10.540147304534912,1746767217.6475387,1746767228.2403135
887,434,0.05385994911193848,10.850480794906616,1746767217.6730669,1746767228.5774078
424,272,0.05017828941345215,7.637028694152832,1746767217.6973805,1746767225.3845878
501,248,0.04583740234375,7.1471052169799805,1746767217.7276278,1746767224.9205706
860,242,0.04666900634765625,6.985147953033447,1746767217.7519944,1746767224.7838116
611,120,0.04378509521484375,3.2982611656188965,1746767217.775757,1746767221.1178036
645,98,0.043085575103759766,2.6798746585845947,1746767217.8003976,1746767220.523358
972,146,0.05366802215576172,4.176627159118652,1746767217.8223007,1746767222.0525966
466,9,0.0520169734954834,0.1910703182220459,1746767217.8478656,1746767218.0909543
747,253,0.0446629524230957,7.219242572784424,1746767217.8732507,1746767225.1371567
532,48,0.04021620750427246,1.2322046756744385,1746767217.900301,1746767219.172722
453,97,0.04264044761657715,2.675868272781372,1746767217.9224088,1746767220.640918
896,433,0.046439170837402344,10.754030227661133,1746767217.947157,1746767228.7476265
743,350,0.047713518142700195,9.206789016723633,1746767217.9725988,1746767227.2271018
886,298,0.03601479530334473,8.153510808944702,1746767217.9977355,1746767226.1872613
586,281,0.06270241737365723,7.771200180053711,1746767218.0225627,1746767225.8564656
1170,112,0.06552362442016602,3.1487855911254883,1746767218.0475054,1746767221.2618148
850,205,0.0601651668548584,6.213864803314209,1746767218.0730479,1746767224.347078
543,272,0.06594061851501465,7.571488857269287,1746767218.097235,1746767225.734665
709,327,0.06580686569213867,8.714634418487549,1746767218.1228132,1746767226.9032547
965,289,0.05914306640625,7.9424214363098145,1746767218.1477914,1746767226.1493561
849,381,0.06390094757080078,9.770758152008057,1746767218.1721933,1746767228.0068526
809,326,0.0677192211151123,8.669609546661377,1746767218.1973083,1746767226.9346373
762,193,0.06998538970947266,5.880202054977417,1746767218.2227488,1746767224.1729362
1560,223,0.06417703628540039,6.608835458755493,1746767218.247515,1746767224.9205277
874,261,0.05960702896118164,7.315861225128174,1746767218.2728755,1746767225.6483443
1139,302,0.06346273422241211,8.175955295562744,1746767218.297269,1746767226.5366874
1229,162,0.06062483787536621,4.919094800949097,1746767218.3231318,1746767223.3028517
708,391,0.05875539779663086,9.908958196640015,1746767218.348049,1746767228.3157628
747,318,0.06569790840148926,8.478134632110596,1746767218.3730767,1746767226.9169095
1528,51,0.07228326797485352,1.388674259185791,1746767218.397586,1746767219.8585439
567,150,0.07846951484680176,4.666236162185669,1746767218.422892,1746767223.167598
742,301,0.05759263038635254,8.099005222320557,1746767218.4473464,1746767226.6039445
713,254,0.05867910385131836,7.1171088218688965,1746767218.472668,1746767225.648456
1414,189,0.044664859771728516,5.796297550201416,1746767218.5060205,1746767224.3469832
518,294,0.05146980285644531,7.954941034317017,1746767218.5301008,1746767226.536512
828,131,0.060935258865356445,3.794424057006836,1746767218.5477364,1746767222.4030967
989,175,0.06031441688537598,5.357651233673096,1746767218.572603,1746767223.9905689
1360,366,0.06388545036315918,9.362159967422485,1746767218.5996766,1746767228.0257223
1123,67,0.06340312957763672,1.8972818851470947,1746767218.6221533,1746767220.5828385
381,49,0.06636214256286621,1.345341682434082,1746767218.6477942,1746767220.0594983
299,10,0.0387570858001709,0.2429943084716797,1746767218.6728761,1746767218.954628
1366,177,0.06798577308654785,5.406719446182251,1746767218.6981761,1746767224.1728816
1561,266,0.0754387378692627,7.32726526260376,1746767218.7225664,1746767226.1252706
483,133,0.08448576927185059,4.054458379745483,1746767218.7482204,1746767222.8871648
1125,276,0.04573798179626465,7.540260314941406,1746767218.7727442,1746767226.358743
989,244,0.06576657295227051,6.863043546676636,1746767218.8059142,1746767225.7347245
817,304,0.07056117057800293,8.082550525665283,1746767218.8334014,1746767226.9865134
972,238,0.05633091926574707,6.732860088348389,1746767218.8592303,1746767225.6484215
718,206,0.06400799751281738,6.094277858734131,1746767218.8800406,1746767225.038327
1039,508,0.07135891914367676,11.510860919952393,1746767218.9049969,1746767230.487217
480,107,0.07015180587768555,3.1220686435699463,1746767218.9304693,1746767222.1226902
412,185,0.06485509872436523,5.624917984008789,1746767218.9574142,1746767224.6471875
813,271,0.07372927665710449,7.3814756870269775,1746767218.9850175,1746767226.4402227
1160,284,0.1011803150177002,7.623363494873047,1746767219.0108044,1746767226.7353487
1614,305,0.07836318016052246,8.058182716369629,1746767219.02961,1746767227.166156
1330,346,0.11078715324401855,8.834575891494751,1746767219.0623186,1746767228.0076818
736,318,0.0883796215057373,8.298094749450684,1746767219.0790129,1746767227.4654877
799,275,0.08595824241638184,7.4083170890808105,1746767219.1094313,1746767226.6037068
1111,232,0.0649881362915039,6.537822961807251,1746767219.131885,1746767225.7346964
815,129,0.0755002498626709,4.079558610916138,1746767219.1477594,1746767223.3028185
816,12,0.04375958442687988,0.25809192657470703,1746767219.175742,1746767219.477594
1123,266,0.07151484489440918,7.218998908996582,1746767219.206936,1746767226.4974499
485,126,0.08774065971374512,3.9794723987579346,1746767219.2355638,1746767223.302777
1093,51,0.06921982765197754,1.4783070087432861,1746767219.256108,1746767220.8036354
608,137,0.20541763305664062,4.318088531494141,1746767219.2855723,1746767223.8090787
596,60,0.22423219680786133,1.8722224235534668,1746767219.314984,1746767221.411439
1336,443,0.21456432342529297,10.325084924697876,1746767219.3372705,1746767229.8769202
1091,215,0.27002906799316406,6.107657432556152,1746767219.3569229,1746767225.7346098
1185,319,0.2601339817047119,8.203120946884155,1746767219.3774846,1746767227.8407397
985,282,0.22356867790222168,7.467289209365845,1746767219.4155347,1746767227.1063929
