prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
21073.0,100.0,0.08322858810424805,1.502396583557129,103,1,1746055942.4593654,1746055944.044991
21202.0,100.0,0.08934760093688965,1.6690428256988525,103,2,1746055956.1954873,1746055957.9538782
21073.0,100.0,0.0886080265045166,1.503859519958496,104,1,1746055946.0728638,1746055947.665332
21202.0,100.0,0.08716845512390137,1.5063977241516113,104,2,1746055959.808,1746055961.4015665
21331.0,100.0,0.0868678092956543,1.672499179840088,104,3,1746055973.4737697,1746055975.233137
21073.0,100.0,0.08623099327087402,1.5038764476776123,105,1,1746055949.6813512,1746055951.2714596
21202.0,100.0,0.07685661315917969,1.5085301399230957,105,2,1746055963.4154124,1746055965.0007997
21331.0,100.0,0.08341217041015625,1.5131781101226807,105,3,1746055977.0840771,1746055978.6806676
21460.0,100.0,0.09203124046325684,1.6728708744049072,105,4,1746055990.8168926,1746055992.5817957
21073.0,100.0,0.07470321655273438,1.4781630039215088,106,1,1746055939.752603,1746055941.3054695
21202.0,100.0,0.08151817321777344,1.4858803749084473,106,2,1746055953.3891013,1746055954.9565003
21331.0,100.0,0.08055949211120605,1.4833598136901855,106,3,1746055967.123009,1746055968.6869287
21460.0,100.0,0.07892799377441406,1.4867920875549316,106,4,1746055980.7932303,1746055982.3589506
21589.0,100.0,0.08271050453186035,1.506969690322876,106,5,1746055994.4311,1746055996.0207806
21718.0,100.0,0.10012364387512207,1.6661620140075684,106,6,1746056008.095621,1746056009.8619072
21073.0,100.0,0.08627986907958984,1.5042784214019775,107,1,1746055943.361287,1746055944.9518456
21202.0,100.0,0.0841526985168457,1.5933196544647217,107,2,1746055957.0976832,1746055958.775156
21331.0,100.0,0.07628941535949707,1.4958806037902832,107,3,1746055970.7675483,1746055972.3397188
21460.0,100.0,0.0773155689239502,1.4986939430236816,107,4,1746055984.5021093,1746055986.0781193
21589.0,100.0,0.08237695693969727,1.5073175430297852,107,5,1746055998.1388261,1746055999.7285216
21718.0,100.0,0.0853269100189209,1.5058069229125977,107,6,1746056011.8085744,1746056013.3997087
21847.0,100.0,0.38991641998291016,1.7551608085632324,107,7,1746056025.5375822,1746056027.6826596
21073.0,100.0,0.07777929306030273,1.5030367374420166,108,1,1746055946.9747396,1746055948.555556
21202.0,100.0,0.07724595069885254,1.5057635307312012,108,2,1746055960.7099402,1746055962.2929502
21331.0,100.0,0.08403158187866211,1.5969650745391846,108,3,1746055974.3751724,1746055976.0561695
21460.0,100.0,0.08168315887451172,1.4995498657226562,108,4,1746055988.1095092,1746055989.6907427
21589.0,100.0,0.08485293388366699,1.504227876663208,108,5,1746056001.7790453,1746056003.3681264
21718.0,100.0,0.09241223335266113,1.4953417778015137,108,6,1746056015.4157553,1746056017.0035095
21847.0,100.0,0.08696699142456055,1.501173734664917,108,7,1746056029.0841355,1746056030.6722767
21073.0,100.0,0.07520365715026855,1.5037264823913574,109,1,1746055950.583231,1746055952.1621618
21202.0,100.0,0.08314037322998047,1.5064682960510254,109,2,1746055964.317251,1746055965.90686
21331.0,100.0,0.07961368560791016,1.5088770389556885,109,3,1746055977.9861689,1746055979.5746598
21460.0,100.0,0.09025955200195312,1.5943124294281006,109,4,1746055991.7194197,1746055993.4039924
21589.0,100.0,0.08354616165161133,1.501068115234375,109,5,1746056005.386389,1746056006.9710035
21718.0,100.0,0.0911715030670166,1.5006358623504639,109,6,1746056019.0242484,1746056020.6160562
21847.0,100.0,0.08519315719604492,1.496948003768921,109,7,1746056032.6911404,1746056034.273282
21073.0,100.0,0.08303689956665039,1.498030185699463,110,1,1746055940.654661,1746055942.2357287
21202.0,100.0,0.08831906318664551,1.4939637184143066,110,2,1746055954.390944,1746055955.9732275
21331.0,100.0,0.08463811874389648,1.5005593299865723,110,3,1746055968.1252325,1746055969.7104304
21460.0,100.0,0.08637809753417969,1.4954826831817627,110,4,1746055981.7956173,1746055983.3774786
21589.0,100.0,0.07837724685668945,1.5033679008483887,110,5,1746055995.4331336,1746055997.014879
21718.0,100.0,0.09061455726623535,1.5796904563903809,110,6,1746056009.0984914,1746056010.768797
21847.0,100.0,0.0852053165435791,1.4907686710357666,110,7,1746056022.8324718,1746056024.4084463
21976.0,100.0,0.08110165596008301,1.4988102912902832,110,8,1746056036.4979079,1746056038.0778203
21073.0,100.0,0.0750424861907959,1.502418041229248,111,1,1746055944.2639098,1746055945.8413708
21202.0,100.0,0.08000421524047852,1.5179553031921387,111,2,1746055958.003686,1746055959.6016462
21331.0,100.0,0.08571839332580566,1.5080842971801758,111,3,1746055971.6693053,1746055973.2631083
21460.0,100.0,0.08829188346862793,1.511063814163208,111,4,1746055985.4041162,1746055987.0034723
21589.0,100.0,0.08146834373474121,1.5181553363800049,111,5,1746055999.0738473,1746056000.6734712
21718.0,100.0,0.08576226234436035,1.5180296897888184,111,6,1746056012.710857,1746056014.3146493
21847.0,100.0,0.09622478485107422,1.691007375717163,111,7,1746056026.4397957,1746056028.2270284
21073.0,100.0,0.08245229721069336,1.5016257762908936,112,1,1746055947.8768113,1746055949.4608898
21202.0,100.0,0.08305597305297852,1.5046136379241943,112,2,1746055961.6119015,1746055963.1995714
21331.0,100.0,0.084197998046875,1.5223662853240967,112,3,1746055975.2796702,1746055976.8862352
21460.0,100.0,0.07821416854858398,1.5074892044067383,112,4,1746055989.011579,1746055990.5972826
21589.0,100.0,0.08399534225463867,1.5159215927124023,112,5,1746056002.6817927,1746056004.28171
21718.0,100.0,0.08913421630859375,1.508923053741455,112,6,1746056016.4185045,1746056018.0165622
21847.0,100.0,0.09077787399291992,1.5047931671142578,112,7,1746056030.0861163,1746056031.6816876
21073.0,100.0,0.07927799224853516,1.502638578414917,113,1,1746055951.4855914,1746055953.0675082
21202.0,100.0,0.0887141227722168,1.5058419704437256,113,2,1746055965.2198536,1746055966.8144104
21331.0,100.0,0.08649921417236328,1.507577657699585,113,3,1746055978.8879693,1746055980.4820466
21460.0,100.0,0.08683109283447266,1.5222008228302002,113,4,1746055992.624193,1746055994.233225
21589.0,100.0,0.07922005653381348,1.5128490924835205,113,5,1746056006.2910194,1746056007.8830888
21718.0,100.0,0.09307312965393066,1.5104358196258545,113,6,1746056020.0265563,1746056021.6300654
21847.0,100.0,0.08239150047302246,1.5108678340911865,113,7,1746056033.6930418,1746056035.2863014
21073.0,100.0,0.08239960670471191,1.5016820430755615,114,1,1746055941.5564227,1746055943.1405048
21202.0,100.0,0.08140420913696289,1.5912196636199951,114,2,1746055955.2925112,1746055956.9651358
21331.0,100.0,0.08527040481567383,1.5282845497131348,114,3,1746055968.9636514,1746055970.5772066
21460.0,100.0,0.07891249656677246,1.522352933883667,114,4,1746055982.6976955,1746055984.2989614
21589.0,100.0,0.07680058479309082,1.527486801147461,114,5,1746055996.335256,1746055997.939544
21718.0,100.0,0.08545947074890137,1.5364298820495605,114,6,1746056010.0041184,1746056011.626008
21847.0,100.0,0.08712244033813477,1.5259928703308105,114,7,1746056023.7340744,1746056025.34719
21976.0,100.0,0.08753323554992676,1.5322232246398926,114,8,1746056037.399684,1746056039.0194407
21073.0,100.0,0.07447504997253418,1.5005090236663818,115,1,1746055945.1702402,1746055946.7452247
21202.0,100.0,0.0808415412902832,1.5071017742156982,115,2,1746055958.906108,1746055960.4940517
21331.0,100.0,0.07678771018981934,1.5922226905822754,115,3,1746055972.5713105,1746055974.2403214
21460.0,100.0,0.07983970642089844,1.5253498554229736,115,4,1746055986.3061044,1746055987.9112947
21589.0,100.0,0.07782149314880371,1.5304300785064697,115,5,1746055999.975473,1746056001.5837247
21718.0,100.0,0.08272790908813477,1.5295028686523438,115,6,1746056013.6128247,1746056015.2250562
21847.0,100.0,0.0961461067199707,1.5751640796661377,115,7,1746056027.341997,1746056029.0133076
21073.0,100.0,0.08407187461853027,1.5029230117797852,116,1,1746055948.7791,1746055950.3660955
21202.0,100.0,0.08617711067199707,1.5064404010772705,116,2,1746055962.5137424,1746055964.1063607
21331.0,100.0,0.08643388748168945,1.515005111694336,116,3,1746055976.1822963,1746055977.7837355
21460.0,100.0,0.08423709869384766,1.5946037769317627,116,4,1746055989.9143908,1746055991.5932322
21589.0,100.0,0.0796053409576416,1.5267715454101562,116,5,1746056003.583502,1746056005.18988
21718.0,100.0,0.09192204475402832,1.5442652702331543,116,6,1746056017.3199854,1746056018.9561734
21847.0,100.0,0.09067654609680176,1.5406172275543213,116,7,1746056030.987338,1746056032.6186326
21073.0,100.0,0.0630960464477539,1.4173378944396973,117,1,1746055938.744739,1746055940.2251735
21202.0,100.0,0.08271503448486328,1.4932799339294434,117,2,1746055952.3867693,1746055953.9627645
21331.0,100.0,0.0797882080078125,1.495072603225708,117,3,1746055966.121185,1746055967.696046
