prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
75.0,20.0,0.17084312438964844,0.9574153423309326,3,1,1745805974.2140222,1745805975.3422823
75.0,20.0,0.09859180450439453,1.032221794128418,4,1,1745806012.1671443,1745806013.2979589
75.0,20.0,0.09870195388793945,0.945565938949585,19,1,1745805942.1858664,1745805943.230135
75.0,20.0,0.10035157203674316,0.9481716156005859,20,1,1745805980.2373755,1745805981.2858996
75.0,20.0,0.09982156753540039,0.9440929889678955,21,1,1745806018.1867032,1745806019.2306192
75.0,20.0,0.09834051132202148,0.9493119716644287,36,1,1745805948.2010312,1745805949.2486851
75.0,20.0,0.1005253791809082,0.9485983848571777,37,1,1745805986.1539838,1745805987.203109
75.0,20.0,0.09885334968566895,0.9474718570709229,38,1,1745806024.2026458,1745806025.248972
75.0,20.0,0.09923100471496582,0.9495909214019775,53,1,1745805954.2169693,1745805955.2657924
75.0,20.0,0.09727811813354492,0.9485926628112793,54,1,1745805992.1716893,1745805993.217562
75.0,20.0,0.09949016571044922,0.9469599723815918,55,1,1745806030.2435274,1745806031.2899787
75.0,20.0,0.09582328796386719,0.9460775852203369,70,1,1745805960.23229,1745805961.2741916
75.0,20.0,0.09915733337402344,0.9478645324707031,71,1,1745805998.2310724,1745805999.278096
75.0,20.0,0.10082769393920898,0.948967456817627,87,1,1745805966.6941767,1745805967.743973
75.0,20.0,0.09772372245788574,0.948969841003418,88,1,1745806004.2469656,1745806005.2936602
75.0,20.0,0.09882283210754395,0.9441564083099365,104,1,1745805972.2083743,1745805973.2513545
75.0,20.0,0.10105538368225098,0.9472417831420898,105,1,1745806010.1621628,1745806011.210461
75.0,20.0,0.09802484512329102,0.9468357563018799,120,1,1745805940.1808965,1745805941.2257588
75.0,20.0,0.09957337379455566,0.9470152854919434,121,1,1745805978.231581,1745805979.2781706
75.0,20.0,0.09832501411437988,0.9462893009185791,122,1,1745806016.181415,1745806017.2260306
75.0,20.0,0.09946012496948242,0.9484808444976807,137,1,1745805946.1962981,1745805947.2442403
75.0,20.0,0.09756684303283691,0.948521614074707,138,1,1745805984.2489693,1745805985.2950587
75.0,20.0,0.0981903076171875,0.9477908611297607,139,1,1745806022.197485,1745806023.2434676
75.0,20.0,0.09806084632873535,0.9461953639984131,154,1,1745805952.2117724,1745805953.2560296
75.0,20.0,0.0970466136932373,0.9467628002166748,155,1,1745805990.1661983,1745805991.2100089
75.0,20.0,0.09888076782226562,0.9445805549621582,156,1,1745806028.2386947,1745806029.2821574
75.0,20.0,0.0970604419708252,0.94362473487854,171,1,1745805958.2276635,1745805959.26835
75.0,20.0,0.10035562515258789,0.9484822750091553,172,1,1745805996.1822195,1745805997.2310584
75.0,20.0,0.10093069076538086,0.9486896991729736,173,1,1745806034.1544075,1745806035.204029
75.0,20.0,0.09914565086364746,0.9472160339355469,188,1,1745805964.242134,1745805965.288497
75.0,20.0,0.09716629981994629,0.945725679397583,189,1,1745806002.2417107,1745806003.2846038
75.0,20.0,0.0997016429901123,0.9471004009246826,205,1,1745805970.203086,1745805971.2498891
75.0,20.0,0.09682345390319824,0.9486889839172363,206,1,1745806008.15712,1745806009.2026336
75.0,20.0,0.10014772415161133,0.9491791725158691,221,1,1745805938.175008,1745805939.2243361
75.0,20.0,0.10033154487609863,0.9486565589904785,222,1,1745805976.2255201,1745805977.2745082
75.0,20.0,0.10194826126098633,0.9461259841918945,223,1,1745806014.1754138,1745806015.2234893
75.0,20.0,0.10001206398010254,0.9470818042755127,238,1,1745805944.1908004,1745805945.2378962
75.0,20.0,0.09690642356872559,0.9491539001464844,239,1,1745805982.2433665,1745805983.2894282
75.0,20.0,0.09697222709655762,0.9470796585083008,240,1,1745806020.1920264,1745806021.2360795
75.0,20.0,0.09798526763916016,0.950352668762207,255,1,1745805950.2064948,1745805951.254834
75.0,20.0,0.09751605987548828,0.9456703662872314,256,1,1745805988.1605697,1745805989.203757
75.0,20.0,0.09825706481933594,0.9522621631622314,257,1,1745806026.207812,1745806027.258333
75.0,20.0,0.10003161430358887,0.9451625347137451,272,1,1745805956.2222161,1745805957.2674115
75.0,20.0,0.0978395938873291,0.9473843574523926,273,1,1745805994.1769943,1745805995.2222195
75.0,20.0,0.09770798683166504,0.9469993114471436,274,1,1745806032.2489784,1745806033.293687
75.0,20.0,0.10004925727844238,0.9461147785186768,289,1,1745805962.2366157,1745805963.2827814
75.0,20.0,0.09990859031677246,0.9465172290802002,290,1,1745806000.2362812,1745806001.2827082
75.0,20.0,0.09695124626159668,0.9484505653381348,306,1,1745805968.1980083,1745805969.2434115
75.0,20.0,0.09897446632385254,0.9444842338562012,307,1,1745806006.2522979,1745806007.2957578
75.0,20.0,0.11512422561645508,0.9482357501983643,322,1,1745805936.1640513,1745805937.2274125
75.0,20.0,0.17186975479125977,0.9561941623687744,323,1,1745805974.2153747,1745805975.3434398
75.0,20.0,0.12384605407714844,0.9556951522827148,324,1,1745806012.2677562,1745806013.3472989
