prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.29076480865478516,17.52050495147705,1745794947.6163642,1745794965.4276345
543,332,0.3217957019805908,21.054153203964233,1745794948.8075757,1745794970.183526
550,286,0.21297550201416016,18.30094289779663,1745794949.997038,1745794968.510957
499,270,0.27472424507141113,17.256853103637695,1745794951.1886535,1745794968.7202325
1341,240,0.2383742332458496,15.509636878967285,1745794952.3785806,1745794968.126593
765,125,0.1730349063873291,8.165757656097412,1745794953.5691097,1745794961.9079037
981,181,0.32082223892211914,11.785038948059082,1745794954.7593758,1745794966.8652382
968,244,0.4103238582611084,15.557507038116455,1745794955.950542,1745794971.918374
673,51,0.38516736030578613,3.1923983097076416,1745794957.1411602,1745794960.718731
311,475,0.21711134910583496,30.59949827194214,1745794958.330818,1745794989.1474288
1209,77,0.38231563568115234,4.826294660568237,1745794959.521398,1745794964.7300096
341,164,0.22031235694885254,10.193190097808838,1745794960.7164226,1745794971.1299267
517,250,0.21983575820922852,15.770662069320679,1745794961.9022243,1745794977.892723
477,262,0.27956390380859375,16.699068546295166,1745794963.092686,1745794980.0713196
1056,162,0.22386908531188965,9.898132562637329,1745794964.2858815,1745794974.4078853
222,310,0.18612241744995117,19.921092987060547,1745794965.473399,1745794985.5806158
708,108,0.20257878303527832,6.562508583068848,1745794966.663783,1745794973.4288716
763,137,0.2750074863433838,8.567563772201538,1745794967.8551702,1745794976.697743
818,460,0.22110462188720703,30.236904859542847,1745794969.0448349,1745794999.502846
875,247,0.24148869514465332,15.979117393493652,1745794970.2361465,1745794986.4567537
348,40,0.10689163208007812,2.2112574577331543,1745794971.4265604,1745794973.7447104
190,130,0.15994811058044434,8.600462198257446,1745794972.6170135,1745794981.377425
1071,297,0.22402620315551758,19.736488819122314,1745794973.8071048,1745794993.7676206
1184,327,0.3835718631744385,21.685790538787842,1745794974.9976254,1745794997.0669887
377,30,0.23641180992126465,1.7866015434265137,1745794976.1890826,1745794978.2120972
924,222,0.2958195209503174,14.786306619644165,1745794977.3783572,1745794992.4604843
826,173,0.35199570655822754,11.389886140823364,1745794978.5695524,1745794990.3114355
696,158,0.2544844150543213,10.351317882537842,1745794979.7592325,1745794990.365036
717,276,0.2633070945739746,18.293028116226196,1745794980.9504273,1745794999.5067635
507,246,0.17515301704406738,16.39452815055847,1745794982.1408591,1745794998.7105412
816,321,0.4472694396972656,21.388111114501953,1745794983.331602,1745795005.1669846
351,134,0.24218106269836426,8.788048028945923,1745794984.521543,1745794993.5517738
340,84,0.20183944702148438,5.492359161376953,1745794985.7127903,1745794991.4069896
593,231,0.21386408805847168,15.158447027206421,1745794986.9020357,1745795002.2743478
982,186,0.29318690299987793,12.315032005310059,1745794988.0924969,1745795000.7007167
1214,416,0.37041234970092773,27.47211003303528,1745794989.2830415,1745795017.1255646
899,434,0.2793598175048828,28.612901210784912,1745794990.473889,1745795019.366151
450,272,0.30042290687561035,17.88985562324524,1745794991.6647506,1745795009.8550298
535,247,0.20888423919677734,16.16300630569458,1745794992.8544602,1745795009.2263522
898,250,0.2654855251312256,16.30384635925293,1745794994.0452855,1745795010.6146185
633,120,0.23678088188171387,7.736669540405273,1745794995.2351553,1745795003.2086067
686,94,0.25828051567077637,6.095156908035278,1745794996.4258552,1745795002.779294
1000,146,0.39055395126342773,9.466211318969727,1745794997.6163533,1745795007.47312
487,9,0.2041006088256836,0.44399285316467285,1745794998.80728,1745794999.4553745
782,253,0.2099781036376953,16.42570972442627,1745794999.99716,1745795016.632849
558,42,0.21565842628479004,2.7811295986175537,1745795001.1880155,1745795004.184805
488,131,0.2881157398223877,8.55257534980774,1745795002.3785212,1745795011.219213
926,433,0.3969249725341797,28.912163019180298,1745795003.5688303,1745795032.8779192
780,350,0.34740304946899414,23.09337830543518,1745795004.7598157,1745795028.2005975
920,298,0.14988446235656738,19.70957112312317,1745795005.9500732,1745795025.8095303
614,281,0.21889424324035645,18.6191086769104,1745795007.1409488,1745795025.9789526
1204,112,0.2975289821624756,7.243329048156738,1745795008.3305273,1745795015.8713865
889,195,0.2182483673095703,12.732283115386963,1745795009.5211642,1745795022.4716966
578,272,0.23230195045471191,18.220044374465942,1745795010.711822,1745795029.1641698
738,327,0.30705881118774414,22.017341136932373,1745795011.9020994,1745795034.2265005
997,289,0.2821390628814697,19.45006823539734,1745795013.0924911,1745795032.8246994
879,381,0.2580070495605469,25.539567232131958,1745795014.282885,1745795040.0804603
844,326,0.22849702835083008,21.987544536590576,1745795015.4743147,1745795037.6903574
775,193,0.349017858505249,13.044065952301025,1745795016.6650648,1745795030.0581496
1596,223,0.21727633476257324,15.029521703720093,1745795017.8548555,1745795033.101655
895,261,0.2567768096923828,17.77923893928528,1745795019.0456948,1745795037.0817118
1172,302,0.28165507316589355,20.469385147094727,1745795020.2353146,1745795040.9863563
1218,162,0.3273134231567383,11.010712385177612,1745795021.4267216,1745795032.7647483
739,391,0.2090625762939453,25.98777675628662,1745795022.6165879,1745795048.8134282
810,318,0.34309959411621094,21.098527193069458,1745795023.8095634,1745795045.2511914
1556,51,0.3229653835296631,3.21799635887146,1745795024.9978466,1745795028.5388093
602,150,0.24573111534118652,10.154206037521362,1745795026.188492,1745795036.5884304
778,206,0.21663665771484375,13.822657585144043,1745795027.3783453,1745795041.4176407
742,254,0.2628672122955322,16.764254331588745,1745795028.569399,1745795045.5965214
1443,189,0.30597925186157227,12.489025354385376,1745795029.7590158,1745795042.5540216
541,294,0.32956743240356445,19.19428324699402,1745795030.9500577,1745795050.4739099
857,131,0.25760698318481445,8.697103023529053,1745795032.1408348,1745795041.095546
1024,175,0.29189133644104004,11.25426173210144,1745795033.3307743,1745795044.8769286
1404,366,0.3351171016693115,23.879222631454468,1745795034.521847,1745795058.7361882
1152,67,0.2701234817504883,4.098809480667114,1745795035.7117443,1745795040.080679
407,47,0.18374872207641602,2.8850347995758057,1745795036.901904,1745795039.970689
327,10,0.19841647148132324,0.49286365509033203,1745795038.0931559,1745795038.7844374
1402,177,0.2450118064880371,11.326106548309326,1745795039.2835758,1745795050.8546953
1624,266,0.34451913833618164,17.24457311630249,1745795040.473592,1745795058.0626853
516,5,0.18471121788024902,0.22227025032043457,1745795041.6641269,1745795042.0711095
1150,276,0.26168012619018555,18.01592183113098,1745795042.8550344,1745795061.1326375
1016,246,0.18097662925720215,16.076408863067627,1745795044.04573,1745795060.3031166
871,324,0.24924278259277344,21.067975759506226,1745795045.2356296,1745795066.5528493
1003,238,0.31099987030029297,15.615087509155273,1745795046.4265263,1745795062.3526146
760,206,0.27797532081604004,13.458068609237671,1745795047.616406,1745795061.3524506
1159,508,0.2925231456756592,33.45897912979126,1745795048.8068554,1745795082.5583591
505,107,0.15191054344177246,6.900731086730957,1745795049.9977205,1745795057.050363
440,185,0.16329097747802734,12.266697406768799,1745795051.1877954,1745795063.617784
835,271,0.23067569732666016,17.881888151168823,1745795052.3780367,1745795070.4906023
1182,284,0.30687427520751953,18.618441343307495,1745795053.5689642,1745795072.4942808
1641,305,0.3455510139465332,19.896196365356445,1745795054.7595015,1745795075.00125
1344,346,0.3296787738800049,22.767932891845703,1745795055.9498007,1745795079.0474136
760,318,0.2613379955291748,20.704537391662598,1745795057.1407893,1745795078.1066654
839,275,0.23674249649047852,17.891666889190674,1745795058.3317003,1745795076.460111
1152,232,0.22736787796020508,14.978216886520386,1745795059.5215404,1745795074.7271268
831,129,0.2007598876953125,8.002967596054077,1745795060.7124355,1745795068.9161644
858,8,0.23114323616027832,0.3800320625305176,1745795061.9028652,1745795062.5140417
1158,266,0.30211901664733887,17.42561435699463,1745795063.0929458,1745795080.8206804
505,119,0.170332670211792,7.663299322128296,1745795064.2830634,1745795072.1166964
1120,51,0.259641170501709,3.015509605407715,1745795065.4735742,1745795068.7487264
634,115,0.14741897583007812,7.591952085494995,1745795066.6641047,1745795074.4034767
634,83,0.23343348503112793,5.4733030796051025,1745795067.854966,1745795073.561703
1368,443,0.3313710689544678,29.371100664138794,1745795069.0454223,1745795098.7478952
1133,215,0.2576627731323242,14.348754644393921,1745795070.235506,1745795084.8419247
1222,319,0.2977173328399658,21.141316652297974,1745795071.4260874,1745795092.8651226
1013,282,0.2899470329284668,18.719587802886963,1745795072.6160908,1745795091.6256268
1326,189,0.20577597618103027,12.506840229034424,1745795073.807366,1745795086.5199833
1110,223,0.23621273040771484,14.937093734741211,1745795074.9990804,1745795090.172388
864,293,0.2084357738494873,19.62204885482788,1745795076.1882806,1745795096.0187666
1086,248,0.34357190132141113,16.614971160888672,1745795077.3788397,1745795094.3373845
1298,307,0.3101933002471924,20.38691520690918,1745795078.5694168,1745795099.2665262
1267,417,0.29353809356689453,27.482725620269775,1745795079.7593646,1745795107.5356295
1176,210,0.263378381729126,13.782002210617065,1745795080.9502826,1745795094.9956636
974,193,0.1884922981262207,12.722885131835938,1745795082.1423345,1745795095.0537126
1822,344,0.22471141815185547,22.69522738456726,1745795083.3305018,1745795106.2504416
1218,327,0.31984543800354004,21.51980757713318,1745795084.521718,1745795106.3613725
1480,231,0.31250476837158203,15.331667184829712,1745795085.7121027,1745795101.3562758
1427,84,0.29128050804138184,5.39453125,1745795086.9025989,1745795092.588411
1140,367,0.33495593070983887,24.043565034866333,1745795088.0928144,1745795112.4713364
1147,335,0.2213897705078125,21.87892770767212,1745795089.2834275,1745795111.3837461
1805,10,0.21283841133117676,0.5036196708679199,1745795090.4743931,1745795091.1908524
763,81,0.2090163230895996,5.259117603302002,1745795091.6640031,1745795097.132138
1094,39,0.24544835090637207,2.5869908332824707,1745795092.854985,1745795095.6874256
1005,229,0.29140329360961914,14.820870637893677,1745795094.0455372,1745795109.1578116
1733,174,0.28746485710144043,11.112264394760132,1745795095.2354338,1745795106.6351635
845,116,0.20637273788452148,7.305492639541626,1745795096.4257805,1745795103.9376469
1013,137,0.19760727882385254,8.767439603805542,1745795097.6167881,1745795106.5818365
1214,134,0.2934422492980957,8.593729019165039,1745795098.8072321,1745795107.6944041
1779,79,0.2881500720977783,4.843521595001221,1745795099.9972777,1745795105.1289506
1239,144,0.16831493377685547,9.204798698425293,1745795101.188421,1745795110.561536
468,236,0.14594292640686035,15.62855052947998,1745795102.3782027,1745795118.1526978
350,133,0.14388704299926758,8.8079252243042,1745795103.5702207,1745795112.522034
1659,260,0.25719666481018066,17.366615533828735,1745795104.7604556,1745795122.384269
1938,61,0.29830026626586914,3.996105670928955,1745795105.9505649,1745795110.2449722
759,9,0.2782480716705322,0.43568921089172363,1745795107.1406467,1745795107.8545852
1429,289,0.28875184059143066,19.26895046234131,1745795108.3304734,1745795127.8881767
1281,132,0.3416104316711426,8.666670560836792,1745795109.5212228,1745795118.5295048
1211,263,0.2984793186187744,17.376100778579712,1745795110.71169,1745795128.3862708
1252,349,0.30039310455322266,23.249546766281128,1745795111.9031324,1745795135.4530737
976,236,0.29709720611572266,15.724977970123291,1745795113.0934165,1745795129.1154928
1675,651,0.39917945861816406,44.82939958572388,1745795114.2833424,1745795159.5119226
651,127,0.2719089984893799,8.499297857284546,1745795115.473326,1745795124.2445338
651,352,0.27191948890686035,23.495652198791504,1745795116.6645284,1745795140.432102
1124,225,0.23796749114990234,14.93326210975647,1745795117.8551207,1745795133.0263515
1484,554,0.3251004219055176,38.00178670883179,1745795119.0457475,1745795157.3726356
1963,473,0.3068273067474365,32.20077705383301,1745795120.2372353,1745795152.7448409
1700,396,0.2963535785675049,26.715381383895874,1745795121.4259863,1745795148.4377222
1091,295,0.32964372634887695,19.608958959579468,1745795122.6170287,1745795142.5556335
1136,266,0.26886940002441406,17.59332823753357,1745795123.8066866,1745795141.6688852
1399,248,0.2635018825531006,16.405667066574097,1745795124.9976714,1745795141.6668413
974,210,0.19709491729736328,13.994747877120972,1745795126.1880248,1745795140.3798687
1076,110,0.23300504684448242,7.348532438278198,1745795127.3793538,1745795134.9608924
1436,152,0.27321839332580566,10.22182011604309,1745795128.5686018,1745795139.0636415
973,162,0.409710168838501,10.783531427383423,1745795129.7596471,1745795140.9528897
1249,55,0.1867351531982422,3.292710304260254,1745795130.949547,1745795134.4289932
779,179,0.21727752685546875,12.016331911087036,1745795132.1409698,1745795144.374581
730,44,0.15625596046447754,2.8741142749786377,1745795133.3308458,1745795136.3612173
1828,425,0.37912607192993164,30.084611654281616,1745795134.521374,1745795164.985113
1351,438,0.26079463958740234,31.052839756011963,1745795135.711832,1745795167.0254674
1546,353,0.35735058784484863,25.32821249961853,1745795136.9026814,1745795162.5882452
1376,360,0.3520772457122803,25.55271291732788,1745795138.0927203,1745795163.9975114
1532,308,0.20334911346435547,22.0622456073761,1745795139.2860055,1745795161.5516012
1353,223,0.2552824020385742,15.564321994781494,1745795140.4737732,1745795156.2933784
1171,273,0.28430628776550293,19.723866939544678,1745795141.6654983,1745795161.6736724
1356,515,0.21685099601745605,36.075400829315186,1745795142.855142,1745795179.1473958
1618,258,0.21819067001342773,18.828285932540894,1745795144.044993,1745795163.091471
1843,448,0.42913818359375,31.394097566604614,1745795145.2361505,1745795177.0593872
1403,223,0.2702028751373291,16.281811952590942,1745795146.4264188,1745795162.9784348
1173,246,0.2636234760284424,17.602981567382812,1745795147.6169808,1745795165.4835873
1560,134,0.3135490417480469,9.516947507858276,1745795148.8069088,1745795158.637406
1715,184,0.32593321800231934,13.455575466156006,1745795149.9977112,1745795163.7792213
1576,113,0.2459702491760254,8.436654567718506,1745795151.191917,1745795159.874543
1527,491,0.6787850856781006,33.789103984832764,1745795152.3787956,1745795186.8466854
1490,394,0.3036227226257324,27.684257984161377,1745795153.5693157,1745795181.5571973
1816,29,2.9440746307373047,2.3054354190826416,1745795154.7595866,1745795160.0090983
978,59,1.7528340816497803,4.578510284423828,1745795155.9498036,1745795162.2811487
1239,250,1.8074088096618652,17.08021879196167,1745795157.140154,1745795176.0277822
971,113,1.5450613498687744,7.588932991027832,1745795158.33144,1745795167.4654355
1171,341,0.3545975685119629,22.973876953125,1745795159.5213842,1745795182.8498604
1358,574,0.21538496017456055,38.58673930168152,1745795160.71145,1745795199.5135758
1421,368,0.3118300437927246,24.52223038673401,1745795161.9020307,1745795186.736092
490,9,0.1833794116973877,0.44657468795776367,1745795163.0923855,1745795163.7223403
2019,82,0.19935297966003418,5.454721212387085,1745795164.2833428,1745795169.937418
873,15,0.24730467796325684,0.7712032794952393,1745795165.4741077,1745795166.492617
1726,501,0.30334019660949707,33.543216705322266,1745795166.6643958,1745795200.5109537
1477,159,0.2979748249053955,10.609283924102783,1745795167.8544438,1745795178.761704
1613,1,0.3412055969238281,0.0005164146423339844,1745795169.0451684,1745795169.3868916
796,92,0.19808006286621094,6.075977563858032,1745795170.2356777,1745795176.5097365
1010,124,0.29073238372802734,7.98044228553772,1745795171.4259112,1745795179.697087
1375,235,0.2194066047668457,15.728173017501831,1745795172.6171484,1745795188.5647295
1403,237,0.27444911003112793,15.882806539535522,1745795173.8076704,1745795189.9649272
1410,251,0.3077707290649414,16.798359394073486,1745795174.997594,1745795192.1037257
1657,254,0.2608959674835205,16.9634850025177,1745795176.1892593,1745795193.4136412
1208,245,0.3098785877227783,16.223336696624756,1745795177.3783777,1745795193.9115942
1206,113,0.19020295143127441,7.532366037368774,1745795178.5709994,1745795186.2935693
1669,75,0.2863016128540039,4.993042230606079,1745795179.7594235,1745795185.038768
1191,411,0.27078962326049805,27.464956998825073,1745795180.9494767,1745795208.685225
1372,73,0.26282572746276855,4.920697212219238,1745795182.1403916,1745795187.3239152
813,84,0.2456192970275879,5.537025451660156,1745795183.3311865,1745795189.1138327
1797,376,0.34300875663757324,25.056209087371826,1745795184.5217955,1745795209.921014
1903,403,0.24518609046936035,26.738413095474243,1745795185.711875,1745795212.695475
1753,302,0.3089444637298584,19.77987575531006,1745795186.9021819,1745795206.991003
1584,189,0.245527982711792,12.390709400177002,1745795188.093471,1745795200.7297094
1454,250,0.29321718215942383,16.267778873443604,1745795189.2836964,1745795205.8446932
1427,335,0.276233434677124,22.050870656967163,1745795190.473918,1745795212.801023
1704,148,0.1596980094909668,9.636952877044678,1745795191.6641684,1745795201.4608202
1913,77,0.2847452163696289,5.13078498840332,1745795192.8545058,1745795198.270037
1759,124,0.18004226684570312,7.9504804611206055,1745795194.0448174,1745795202.1753414
1895,110,0.35193705558776855,7.056757211685181,1745795195.2361336,1745795202.6448295
